,ActivePower,AmbientTemperatue,BearingShaftTemperature,Blade1PitchAngle,Blade2PitchAngle,Blade3PitchAngle,ControlBoxTemperature,GearboxBearingTemperature,GearboxOilTemperature,GeneratorRPM,GeneratorWinding1Temperature,GeneratorWinding2Temperature,HubTemperature,MainBoxTemperature,NacellePosition,ReactivePower,RotorRPM,TurbineStatus,WTG,WindDirection,WindSpeed
2019-02-17 07:40:00+00:00,345.0449205,33.97368038,34.01064275,,,,0,53.00015013,52.74051413,1095.130525,55.80817375,55.20793263,31.50947225,38.50134837,19.83333333,70.03528912,9.8347225,2,G01,19.83333333,4.838993906
2019-02-17 07:50:00+00:00,572.914543,33.920177,39.292244,,,,0,62.8721484,53.838161,1276.25854,58.3230738,57.6119454,36.8962974,44.1065014,125,116.7946248,11.42580055,2,G01,125,5.659194785
2019-02-17 08:00:00+00:00,322.8681581,34.1450652,39.6423805,,,,0,63.1784359,54.9739128,1092.17658,60.311441,59.5802173,36.9956824,44.106505,265.5,67.03494297,9.79598175,2,G01,265.5,4.810054865
2019-02-17 08:10:00+00:00,200.1732251,34.32996988,34.8120515,,,,0,55.09569,55.16203588,774.7647362,61.16067788,60.41441413,32.1244815,38.804686,357,38.5930166,6.946057125,2,G01,357,4.255981056
2019-02-17 08:20:00+00:00,172.9618781,34.3265699,39.6941891,,,,0,60.8884048,55.1016128,1007.349012,59.8887082,59.1923262,36.8415483,44.9625,161.4444444,31.81524645,9.02107595,2,G01,161.4444444,4.86557979
2019-02-17 08:30:00+00:00,263.2897803,34.5138339,40.059352,,,,0,63.2567711,56.1277314,1104.59218,61.2244911,60.5172275,36.996185,44.4625,299.1111111,56.17901113,9.9093236,2,G01,299.1111111,4.524134805
2019-02-17 08:40:00+00:00,641.2716025,34.3722376,40.4891575,,,,0,66.0308117,57.1069808,1257.10363,63.4173791,62.7116123,37.0033415,44.45625,218.5,131.402824,11.2927592,2,G01,218.5,6.023134775
2019-02-17 08:50:00+00:00,391.4660539,34.6234146,40.6860001,,,,0,65.2005826,57.7541005,1153.266,64.0867116,63.3200808,37.0791703,44.6562435,177.75,76.96314693,10.3447005,2,G01,177.75,4.764374795
2019-02-17 09:00:00+00:00,235.9156568,34.6766887,40.9707206,,,,0,65.5103967,58.3888459,1067.56255,65.234711,64.4474079,37.1446293,44.85625,340.3333333,47.07077455,9.56888645,2,G01,340.3333333,4.56996487
2019-02-17 09:10:00+00:00,532.317852,34.6144823,41.124491,,,,0,67.137435,58.9175885,1207.05606,66.0875175,65.2724421,37.857861,45.0627316,263.25,106.3435185,10.8230217,2,G01,263.25,5.68787967
2019-02-17 09:20:00+00:00,265.6770316,34.701264,41.3300414,,,,0,67.0965394,59.6588263,1064.06,66.9670314,66.1781444,37.9955251,45.3031384,250.75,56.2199499,9.53706485,2,G01,250.75,4.644624835
2019-02-17 09:30:00+00:00,449.0461725,34.8112039,41.3995331,,,,0,67.337617,59.9406196,1146.04235,66.9509926,66.0932115,37.9960469,45.482926,12.6,88.2106092,10.27370985,2,G01,12.6,5.27662978
2019-02-17 09:40:00+00:00,870.0414855,34.4207558,42.2202811,,,,0,71.2139848,61.1608419,1396.28204,71.5158046,70.833021,37.996185,45.5629906,147.6,181.2003566,12.5145858,2,G01,147.6,6.545489665
2019-02-17 09:50:00+00:00,475.4894542,34.58023833,38.0217828,,,,0,61.5015239,60.05104878,1161.177044,70.94938278,70.202996,34.1965665,41.0567746,6,93.07556426,10.41612172,2,G01,6,5.572878742
2019-02-17 10:00:00+00:00,256.8840841,34.54115389,42.52612775,,,,0,67.60281563,59.78200956,1067.810267,71.33141511,70.60438756,38.003815,45.625,4.5,53.71265088,9.577625889,2,G01,4.5,4.483129235
2019-02-17 10:10:00+00:00,465.7539945,34.6114953,42.42481,,,,0,67.2901326,59.1538014,1168.48864,70.5157206,69.7045248,38.0097232,45.5670242,21.66666667,93.3001468,10.46916375,2,G01,21.66666667,5.5122649
2019-02-17 10:20:00+00:00,718.7052745,34.515586,42.5629589,,,,0,68.5011059,59.1494837,1317.92356,71.423936,70.6390565,38.5825013,45.58973,276.4,144.3886522,11.8084211,2,G01,276.4,6.234789865
2019-02-17 10:30:00+00:00,605.3480765,34.4060428,43.0608214,,,,0,69.375547,59.6403065,1234.52741,73.1902845,72.5379035,38.9924229,45.64375,240,125.3194986,11.06697155,2,G01,240,5.572764775
2019-02-17 10:40:00+00:00,268.3050674,34.5220953,42.9141129,,,,0,66.6807589,58.9578603,1066.86217,71.5586929,70.8095615,38.9153858,45.6875,278.2,53.28220267,9.5631969,2,G01,278.2,4.89943986
2019-02-17 10:50:00+00:00,218.1867056,34.7328289,42.8074953,,,,0,64.3609824,57.8726671,1084.32588,69.4453259,68.6246547,38.9778684,45.63125,14.33333333,42.97449184,9.7062157,2,G01,14.33333333,4.463779785
2019-02-17 11:00:00+00:00,482.7659275,34.5442238,42.8927924,,,,0,66.1535516,57.8696579,1179.38918,69.6684484,68.8948738,38.996185,45.475,20,98.236934,10.5521689,2,G01,20,5.60433485
2019-02-17 11:10:00+00:00,771.1118675,34.3939702,43.3639129,,,,0,68.8682095,58.6776255,1336.36912,71.8527975,71.2001314,39.0077431,45.4752193,98.25,157.0697105,12.01282525,2,G01,98.25,6.24787969
2019-02-17 11:20:00+00:00,498.372851,34.3362658,43.4535502,,,,0,67.482467,58.5080084,1168.03353,71.5873715,70.893511,39.0069874,45.54375,21.5,100.9213017,10.4844785,2,G01,21.5,5.84458975
2019-02-17 11:30:00+00:00,553.1820195,34.3064102,43.5210147,,,,0,67.736795,58.5746547,1201.76408,71.6808006,70.9780516,39.0330159,45.5250084,25,111.1209764,10.78360085,2,G01,25,5.86414483
2019-02-17 11:40:00+00:00,644.224295,34.3208211,43.5244857,,,,0,67.8329539,58.5596597,1289.19796,71.6006266,70.8695536,39.4855722,45.502437,21.5,127.8094855,11.55852725,2,G01,21.5,6.05821977
2019-02-17 11:50:00+00:00,448.9156246,34.250889,36.4535165,,,,0,56.63225233,58.796587,1159.5729,72.1476085,71.45432817,33.06832,37.91666667,25.75,94.99259354,10.38926167,2,G01,25.75,5.600530554
2019-02-17 12:00:00+00:00,325.2452495,34.3246394,43.6104448,,,,0,65.9867515,58.224182,1080.24889,70.5972024,69.8365526,39.014605,45.44118727,16.33333333,65.2330686,9.6832052,2,G01,16.33333333,5.039954765
2019-02-17 12:10:00+00:00,199.315026,34.4065419,43.5581176,,,,0,64.982704,57.8111516,1035.99129,69.6031083,68.8205396,39.0125021,45.3125,32.5,42.10614495,9.2866322,2,G01,32.5,4.589574795
2019-02-17 12:20:00+00:00,292.5171995,34.2490411,43.4843343,,,,0,64.4067712,57.2546987,1074.12833,68.5395716,67.7297135,39.4820078,45.10835636,21.66666667,59.58777575,9.6330933,2,G01,21.66666667,5.012304895
2019-02-17 12:30:00+00:00,225.1264585,34.100301,43.4560886,,,,0,63.594241,56.7914476,1033.05919,67.6515311,66.8127841,39.5142477,44.883653,15.5,45.30516993,9.2635163,2,G01,15.5,4.79155486
2019-02-17 12:40:00+00:00,105.869264,33.9225579,43.4263538,,,,0,62.6344501,56.3063054,1029.6554,66.7201714,65.8585131,39.986142,44.6721138,16.5,21.77543115,9.2379572,2,G01,16.5,3.996174815
2019-02-17 12:50:00+00:00,-4.935632686,33.67850871,37.04065571,,,,0,51.365882,55.00824843,648.18416,65.34545014,64.54597643,33.85626557,38.50892914,58,-6.947691296,5.81315558,2,G01,58,3.417799814
2019-02-17 13:00:00+00:00,254.222718,33.4367714,43.1233702,,,,0,61.4933152,55.9443584,1045.00057,64.6151219,63.9069762,39.8856402,45.1,62,50.818943,9.37359725,2,G01,62,4.702319755
2019-02-17 13:10:00+00:00,227.130221,33.3575087,43.2292376,,,,0,62.9290434,56.5697064,1030.6798,64.5161979,63.7634,39.996185,44.44375,,44.7141558,9.240247,2,G01,,4.49788483
2019-02-17 13:20:00+00:00,236.7726045,33.3330867,43.2703195,,,,0,63.6471514,56.9402319,1030.10322,64.5931736,63.7930541,39.996185,44.1905148,69.5,48.30992655,9.2314207,2,G01,69.5,4.519214825
2019-02-17 13:30:00+00:00,156.0934191,33.35621383,37.11320171,,,,0,54.51364186,57.195452,1029.9726,64.40473,63.583363,34.28244429,37.77679657,,31.97078709,9.234340667,2,G01,,4.111463464
2019-02-17 13:40:00+00:00,114.7901483,33.31201511,43.3276115,,,,0,62.96771138,57.25296956,1029.9774,63.58558767,62.76135933,39.996185,43.81374213,71.6,23.65952183,9.237571,2,G01,71.6,4.006572044
2019-02-17 13:50:00+00:00,89.18516,33.34462133,39.0052901,,,,0,56.2516904,57.23588967,1029.973478,63.05537156,62.22696767,35.9965665,39.2428219,,17.39083375,9.243027556,2,G01,,3.841433183
2019-02-17 14:00:00+00:00,30.09320258,33.3722205,43.3862864,,,,0,61.6773086,57.00130333,1029.936467,62.26482467,61.45049117,39.996185,43.275,74,6.276452792,9.23609875,2,G01,74,3.232333158
2019-02-17 14:10:00+00:00,-6.2665302,33.3355865,43.1906858,,,,0,60.198961,56.3199256,274.3761221,61.7865718,61.0357833,39.996185,43.64375,83,-8.4005833,2.478377741,1,G01,83,2.760014835
2019-02-17 14:20:00+00:00,-5.79805728,33.3349413,42.790778,,,,0,58.6326776,56.0698133,96.3101558,61.2725634,60.6589162,39.996185,44.9000004,,-10.09016863,0.833625788,2,G01,,2.308479875
2019-02-17 14:30:00+00:00,-5.25459939,33.3487042,42.5773322,,,,0,57.9067942,55.8452642,74.5268487,60.7133935,60.1955579,39.9960495,45.5952,,-10.07392123,0.620469841,1,G01,,2.191834855
2019-02-17 14:40:00+00:00,-5.357383332,33.31968267,38.1873222,,,,0,51.7356656,55.86525289,108.200193,60.15268389,59.68588611,35.9965665,41.4435546,,-10.00273558,0.957935833,2,G01,,2.812241984
2019-02-17 14:50:00+00:00,141.786935,33.15684,,,,,,,56.945217,1028.597,59.583282,59.039696,,,89,33.7182945,9.265421,2,G01,89,4.3840997
2019-02-17 15:00:00+00:00,102.1145688,33.136569,42.8364533,,,,0,61.6390279,56.8550776,1030.0423,59.7749438,59.099649,40.0005505,43.6102894,,19.70257735,9.2349093,2,G01,,3.765759825
2019-02-17 15:10:00+00:00,57.76289155,33.1411671,42.9788681,,,,0,61.3135247,56.7061153,1030.01027,59.8760941,59.0868676,40.0124772,42.6184816,,11.27993087,9.24218035,2,G01,,3.60814484
2019-02-17 15:20:00+00:00,62.7663486,33.1292279,43.0594624,,,,0,61.1655679,56.5687792,1029.88741,59.8349865,59.0100939,40.0322136,42.0715996,,12.62688198,9.23543995,2,G01,,3.61218485
2019-02-17 15:30:00+00:00,97.73297375,33.0908418,43.1168175,,,,0,61.3779589,56.514584,1030.08828,59.7496831,58.9354412,40.2122963,41.687413,96.5,19.22624858,9.2407242,2,G01,96.5,3.918374805
2019-02-17 15:40:00+00:00,102.0587413,33.036806,43.1887953,,,,0,61.9659087,56.6735442,1030.08777,59.6786815,58.8964865,40.9571665,41.45,92,20.83115755,9.23699365,2,G01,92,3.861229805
2019-02-17 15:50:00+00:00,89.26672,33.13847,21.60822,,,,0,30.8881015,56.704456,1029.2803,59.55324,58.77817,20.492157,20.667575,,19.545525,9.245793,1,G01,,3.2656999
2019-02-17 16:00:00+00:00,73.53239125,33.036242,43.27391078,,,,0,61.45459211,56.6309988,1029.94503,59.1353826,58.3885037,40.986463,41.07637744,86,14.90793755,9.2373925,2,G01,86,3.699099795
2019-02-17 16:10:00+00:00,66.1912127,33.1300866,43.3140276,,,,0,61.4140963,56.623324,1029.86436,58.9213289,58.1717961,40.9931849,40.925,,13.1768957,9.2385511,2,G01,,3.707524875
2019-02-17 16:20:00+00:00,13.74028757,33.1159305,43.3580017,,,,0,60.9110067,56.4361495,1029.97718,58.6355959,57.8898443,40.9945565,40.7912213,80,2.992631465,9.2326354,2,G01,80,3.156309825
2019-02-17 16:30:00+00:00,-6.306040495,32.8179102,43.182421,,,,0,59.3793683,55.6774608,301.255607,58.269632,57.5845684,40.3083362,41.1356596,97.66666667,-8.289097116,2.706371796,2,G01,97.66666667,2.853619875
2019-02-17 16:40:00+00:00,0.54866437,32.55244,42.9869483,,,,0,59.0622727,56.0949903,824.580377,57.211115,56.7040743,40.5193461,42.3549486,,-7.474189435,7.37529616,4,G01,,2.818534855
2019-02-17 16:50:00+00:00,19.87484561,32.3152404,43.2108671,,,,0,60.2343941,56.4824877,1027.03551,56.3567586,55.8897972,40.9944941,41.6375004,,5.580574687,9.2086698,2,G01,,3.187005095
2019-02-17 17:00:00+00:00,-8.40618529,32.2997363,43.151363,,,,0,59.1120507,55.6102177,405.0778777,56.6619469,56.075456,40.5081665,41.0125004,95,-7.047743503,3.624490367,2,G01,95,2.774534855
2019-02-17 17:10:00+00:00,-7.79088441,32.2969281,42.7300379,,,,0,56.9347917,54.4843774,96.9196025,56.3253909,55.809316,40.003815,42.0876953,,-12.3846232,0.823672522,2,G01,,2.496959875
2019-02-17 17:20:00+00:00,-8.406511215,32.1066487,42.4193554,,,,0,55.6122069,53.9619245,80.9604488,55.8420739,55.4106764,40.003815,42.7251972,,-12.40986945,0.624749768,2,G01,,2.124874875
2019-02-17 17:30:00+00:00,-8.526543785,32.0330045,42.1305369,,,,0,54.5615443,53.3878682,62.6553217,55.3910149,55.0030855,40.003815,43.130716,104.5,-13.004329,0.486337128,2,G01,104.5,2.142104885
2019-02-17 17:40:00+00:00,-7.6778352,31.9904716,41.8605297,,,,0,53.6234468,52.7780238,52.6568682,54.9537343,54.5794213,40.003815,43.4251026,,-12.21372468,0.360825395,1,G01,,2.0572649
2019-02-17 17:50:00+00:00,-5.187732135,31.9597371,41.644515,,,,0,52.9774301,52.2476431,49.9625392,54.5625656,54.1857243,40.003815,43.6500084,,-9.147508225,0.279748255,2,G01,,2.17700987
2019-02-17 18:00:00+00:00,-5.6049739,31.8883783,41.4813433,,,,0,52.9207926,52.0505377,75.5046889,54.1566735,53.7675315,40.003815,43.8301098,101.5,-9.712830875,0.714410606,2,G01,101.5,2.658124895
2019-02-17 18:10:00+00:00,-5.41257278,31.914105,41.3857987,,,,0,52.9609657,52.0343469,100.3021277,53.6453108,53.249308,40.003815,43.96875,,-9.0714262,0.839796252,2,G01,,2.39165989
2019-02-17 18:20:00+00:00,-5.455789011,31.90107486,41.30681886,,,,0,52.90954486,51.91703943,82.15595914,53.22156243,52.82009643,40.003815,44.053572,105,-9.201801028,0.751178114,2,G01,105,2.451383233
2019-02-17 18:30:00+00:00,-6.007972178,31.67972556,36.637916,,,,0,46.95674489,51.82238056,78.29144144,52.75456456,52.33388178,35.55894667,39.22222222,122.6666667,-10.36100217,0.606698695,1,G01,122.6666667,2.508449856
2019-02-17 18:40:00+00:00,-4.659237935,31.2618682,41.1400091,,,,0,52.7166572,51.6981299,62.3349237,52.3865498,51.952686,40.003815,44.176586,,-8.19214075,0.565186957,1,G01,,2.19018987
2019-02-17 18:50:00+00:00,-4.375254915,31.0116153,41.0554241,,,,0,52.5651743,51.4607971,35.153018,52.1111699,51.6596753,40.003815,44.1875,,-8.108808275,,1,G01,,1.90721988
2019-02-17 19:00:00+00:00,-4.97293171,31.0576852,40.9993379,,,,0,52.5436728,51.43621,74.3717068,51.8045338,51.3418376,39.9953508,44.1436915,,-8.373208375,0.637518174,2,G01,,2.32321989
2019-02-17 19:10:00+00:00,-5.683132365,30.9052293,37.21483518,,,,0,47.65763882,51.2351373,41.3055542,51.51247,51.0326806,36.343589,40.11363636,135.3333333,-10.20762878,0.305502666,1,G01,135.3333333,2.17188989
2019-02-17 19:20:00+00:00,-5.301248422,30.46682733,40.88800213,,,,0,52.45450125,51.36567333,108.1088283,51.14862867,50.66034322,39.45736713,44.06251375,132,-8.374927722,0.925132121,2,G01,132,2.603183244
2019-02-17 19:30:00+00:00,-6.131457845,30.4026244,40.8268943,,,,0,52.2982648,51.1778787,20.1094559,50.8310866,50.3338967,39.5364257,44.0124996,78.14285714,-12.45058773,0.059391821,52,G01,78.14285714,1.972884905
2019-02-17 19:40:00+00:00,-5.744825685,30.501027,40.7522945,,,,0,52.1911326,51.0864992,58.2836212,50.5991795,50.0917998,39.406097,43.95,59.33333333,-10.3639569,0.58795897,1,G01,59.33333333,2.547314865
2019-02-17 19:50:00+00:00,-5.1734707,30.08559911,36.15541389,,,,0,46.227163,50.76840411,35.12717789,50.37638322,49.84721333,35.27070411,38.988828,79.4,-9.194410944,0.2426016,86,G01,79.4,2.225488806
2019-02-17 20:00:00+00:00,31.26845947,29.2785276,40.7281801,,,,0,53.1363722,51.5092419,595.842433,50.0313539,49.5117997,39.3885347,43.5000114,98,1.13630915,5.324457912,2,G01,98,3.335299855
2019-02-17 20:10:00+00:00,64.57897295,28.822582,41.1216874,,,,0,56.320616,52.5956652,1029.94048,50.6851259,50.0964977,39.996185,40.4770054,89,12.34252422,9.2405956,2,G01,89,3.732949815
2019-02-17 20:20:00+00:00,89.1011222,28.3628101,41.3703512,,,,0,56.884809,52.4883985,1030.11777,51.5157039,50.8437881,39.996185,38.4187454,101.6666667,18.43012344,9.2395711,2,G01,101.6666667,3.66815984
2019-02-17 20:30:00+00:00,142.5749494,28.27192722,36.89070867,,,,0,52.10583311,52.78400911,1030.204378,52.36601733,51.67769567,35.55216444,33.20543078,96.75,29.28580172,9.239205056,2,G01,96.75,4.466549783
2019-02-17 20:40:00+00:00,47.69921556,29.12688744,36.98220233,,,,0,51.53311156,52.90767122,1028.882839,52.75380878,52.036128,35.55216444,32.58716156,83.85714286,9.456834672,9.214536,2,G01,83.85714286,3.357527617
2019-02-17 20:50:00+00:00,0.71596399,29.3251636,41.4604183,,,,0,56.5924478,52.043485,258.7883329,52.7762978,52.0984858,39.7532776,36.8125,76.42857143,-9.99856363,2.20828694,2,G01,76.42857143,3.1172349
2019-02-17 21:00:00+00:00,-8.867263285,28.8600265,40.9977816,,,,0,54.2203843,51.1585071,61.6898888,52.5265236,51.9479432,39.0086873,38.0563816,78.33333333,-14.68651358,0.54311077,1,G01,78.33333333,2.947789845
2019-02-17 21:10:00+00:00,-6.08816315,29.1589396,40.7266675,,,,0,53.017724,50.9865327,122.0353454,51.9820522,51.5054805,39.003815,38.7202014,60.2,-10.4468833,1.104517606,2,G01,60.2,3.184229875
2019-02-17 21:20:00+00:00,40.90843655,29.2533581,40.8167207,,,,0,54.6754429,51.8246885,968.656392,51.0612157,50.6238539,39.5885166,38.25001,46,9.105612535,8.67989628,3,G01,46,3.46113988
2019-02-17 21:30:00+00:00,-6.55633205,28.60714267,36.39300233,,,,0,48.666101,51.20484778,353.3304433,51.165764,50.61489833,35.31013811,32.92174956,71.33333333,-9.685765128,3.073384933,30,G01,71.33333333,2.329094272
2019-02-17 21:40:00+00:00,-8.707176255,27.4250976,40.4627177,,,,0,52.3929224,49.9385832,6.90458625,51.1898954,50.659042,39.1047625,38,113.8333333,-15.4453098,0,333,G01,113.8333333,1.949284915
2019-02-17 21:50:00+00:00,-7.856429417,27.60743933,35.67204378,,,,0,45.28315722,49.50061367,0.741748417,51.01303156,50.53578944,34.55625122,34.20833333,97,-13.61385186,0,482,G01,97,1.528333278
2019-02-17 22:00:00+00:00,-7.48504178,27.6328728,39.7501141,,,,0,49.3439697,48.8829126,0,50.7477126,50.3068388,38.0057716,38.8313435,74,-12.78434608,0,512,G01,74,1.46666993
2019-02-17 22:10:00+00:00,-8.57149088,27.5951999,39.4164968,,,,0,48.1161968,48.1603144,1.034915243,50.4739204,50.0323953,38.0042585,39.0608151,78.875,-15.79906795,0,512,G01,78.875,1.399199925
2019-02-17 22:20:00+00:00,-5.291252825,27.3861585,39.1862265,,,,0,47.2768399,47.4820089,0,50.2003964,49.7430177,38.8018419,39.2230377,348,-9.523378325,0,512,G01,348,1.310779935
2019-02-17 22:30:00+00:00,-5.34973519,27.2261942,38.976592,,,,0,47.3202641,46.9847498,0,49.9294979,49.4431574,38.5991111,39.3627393,333.3333333,-10.2922391,0,512,G01,333.3333333,1.183899925
2019-02-17 22:40:00+00:00,-4.930252745,27.1053059,38.7795147,,,,0,47.5605223,46.7187513,0,49.6636021,49.1333411,38.3557279,39.4614834,343,-9.4398721,0,512,G01,343,1.385799945
2019-02-17 22:50:00+00:00,-5.15302919,26.6754791,38.6449976,,,,0,47.6476934,46.5296172,0,49.4069367,48.8374744,38.9941065,39.5250656,128,-10.01222735,0,512,G01,128,1.300319939
2019-02-17 23:00:00+00:00,-4.48622702,26.583919,38.5556733,,,,0,47.7220491,46.3832713,0,49.1575624,48.5466438,38.9955972,39.5625,25,-8.5788524,0,512,G01,25,1.516879955
2019-02-17 23:10:00+00:00,-5.195024167,26.68543844,34.20337211,,,,0,42.45573089,46.243681,0,48.92525711,48.26573422,34.66097933,35.16666667,19,-9.291867917,0,484,G01,19,1.5364166
2019-02-17 23:20:00+00:00,-4.65937211,26.8000548,38.4038982,,,,0,47.7735791,46.2735787,3.6592964,48.6804897,47.9763344,38.9708915,39.5625,10,-8.420432775,0,410,G01,10,1.79490495
2019-02-17 23:30:00+00:00,-4.72520709,26.9346246,38.4137216,,,,0,47.9137068,46.4255388,27.0342264,48.4243567,47.6839206,38.2046073,39.5625,352,-9.123944825,0,1,G01,352,1.93360987
2019-02-17 23:40:00+00:00,-4.982096367,26.79658889,34.170613,,,,0,42.66308744,46.40885933,47.30606478,48.16988056,47.40991344,33.78248656,35.12482944,343.75,-9.095813667,0.504607575,1,G01,343.75,2.197027644
2019-02-17 23:50:00+00:00,-5.387965294,26.76889738,33.65956063,,,,0,42.1702245,46.77445863,102.2068116,47.83032375,47.07642363,33.78116889,35.07638889,338,-8.369518111,0.8606623,2,G01,338,2.904816528
2019-02-18 00:00:00+00:00,8.928073653,26.82689689,34.25511067,,,,0,43.59035822,47.49891044,505.4259889,47.26088556,46.56115256,33.246994,34.3831445,336.8,-0.0987555,4.496110283,3,G01,336.8,3.557382147
2019-02-18 00:10:00+00:00,95.07542905,26.9230403,39.0163654,,,,0,52.8001563,49.2076472,1029.99961,47.7639942,47.0748826,37.996185,36.8302505,326,19.03262625,9.2407866,2,G01,326,3.988469785
2019-02-18 00:20:00+00:00,219.065146,26.9358975,39.389239,,,,0,56.5448937,50.4646496,1030.31388,50.312983,49.5512077,37.996185,34.8498798,,43.467032,9.2348849,2,G01,,4.875854825
2019-02-18 00:30:00+00:00,343.9159388,26.76792013,34.68923988,,,,0,51.2821045,51.0717445,1047.898213,52.83578988,52.05933338,33.24666188,29.828125,326,69.17590165,9.40177,2,G01,326,5.444929276
2019-02-18 00:40:00+00:00,309.470911,26.6354546,39.8343857,,,,0,59.3703297,51.6220583,1035.59597,54.2520115,53.4962169,37.996185,33.8684601,,62.9184471,9.28083425,2,G01,,5.416304775
2019-02-18 00:50:00+00:00,360.203365,26.6019774,39.9795156,,,,0,60.1824971,52.1727802,1059.03188,55.2028071,54.4715925,37.996185,33.8505367,329,72.52501475,9.49299775,2,G01,329,5.65032481
2019-02-18 01:00:00+00:00,420.2419795,26.6181265,40.1595659,,,,0,61.4827894,52.7815392,1113.21429,56.3924674,55.6929219,37.996185,33.9,332,85.2658816,9.9754037,2,G01,332,5.80223482
2019-02-18 01:10:00+00:00,507.6437005,26.7563179,40.3328145,,,,0,62.9132701,53.4938418,1183.13491,57.6258694,56.9615984,37.9959443,34.0000675,335,103.317828,10.60666585,2,G01,335,6.56606974
2019-02-18 01:20:00+00:00,423.5134175,26.7649911,40.5029222,,,,0,63.7369118,54.296354,1120.57407,58.6556953,58.031519,37.9811709,34.1122433,,87.27602665,10.0449,2,G01,,6.342734755
2019-02-18 01:30:00+00:00,274.8054635,26.6363233,40.4837564,,,,0,62.8805458,54.6669115,1030.6608,58.3385162,57.6792948,37.4545051,34.250121,,55.24370545,9.2428318,2,G01,,5.26818979
2019-02-18 01:40:00+00:00,143.4791902,26.5901413,40.4615386,,,,0,61.9384056,54.67442,1029.51838,57.5876192,56.8802097,37.0111657,34.3125,,29.72864662,9.2336482,2,G01,,4.202189885
2019-02-18 01:50:00+00:00,25.0204284,26.3051356,40.466521,,,,0,59.8875503,54.249231,1029.91423,56.2692747,55.5501797,37.003815,34.2933163,,4.78652603,9.22735255,2,G01,,2.905809855
2019-02-18 02:00:00+00:00,38.04225528,26.4200287,40.4545661,,,,0,58.8574511,53.8346563,1029.74264,55.1232383,54.4263705,37.003815,34.2090515,345,8.299042065,9.2362298,2,G01,345,3.288499855
2019-02-18 02:10:00+00:00,102.3762576,26.4124775,40.4719386,,,,0,59.2132089,53.7764707,1030.01647,54.3947835,53.7177055,37.003815,34.1781731,,20.12508445,9.2323545,2,G01,,3.95303984
2019-02-18 02:20:00+00:00,38.763841,26.4899731,40.4861691,,,,0,58.8099507,53.6217382,1030.14531,53.8334734,53.1523798,37.003815,34.2686802,351,8.898894555,9.2462588,2,G01,351,3.558739855
2019-02-18 02:30:00+00:00,23.16681217,26.5785087,40.4920084,,,,0,58.1492352,53.3223287,1030.09754,53.2961227,52.6066807,37.003815,34.4375,,4.593120448,9.2341891,2,G01,,3.370659845
2019-02-18 02:40:00+00:00,56.01253448,26.7385103,40.4856011,,,,0,57.9306996,53.1235915,1030.02145,52.9151518,52.2178446,37.003815,34.63097,338,12.02485165,9.2387808,2,G01,338,3.466149845
2019-02-18 02:50:00+00:00,32.64434617,26.8210476,40.4853462,,,,0,58.003465,53.1118417,1029.4296,52.681318,51.9779049,37.003815,34.881482,,8.38191091,9.2371154,2,G01,,3.036899875
2019-02-18 03:00:00+00:00,3.14573907,27.239773,40.3003335,,,,0,56.5824482,52.1261508,496.7986081,52.2403111,51.5988846,37.003815,35.4163913,,-6.21210284,4.908093206,2,G01,,3.137054885
2019-02-18 03:10:00+00:00,14.61621214,27.4875763,40.3100109,,,,0,57.03129,52.9639494,1029.27859,51.5749597,50.9857735,37.003815,35.84375,,4.043851906,9.23585305,2,G01,,2.97200487
2019-02-18 03:20:00+00:00,14.47756281,27.7677526,40.3111284,,,,0,56.5042469,52.3378913,777.685264,51.3007452,50.7132214,37.003815,35.9877705,345,-2.75942153,6.979821484,2,G01,345,3.202259845
2019-02-18 03:30:00+00:00,143.4024469,27.8998309,40.3448403,,,,0,57.8496974,52.69512,1030.16325,50.9762013,50.4001442,37.003815,36.197193,,29.33660259,9.2452843,2,G01,,4.196129865
2019-02-18 03:40:00+00:00,202.5743253,28.017292,40.4314944,,,,0,59.7672003,53.1156474,1030.08387,51.6566994,51.0688623,37.003815,36.38125,352.5,41.5551284,9.2345949,2,G01,352.5,4.488084785
2019-02-18 03:50:00+00:00,153.010319,28.3099229,40.4985529,,,,0,60.0036637,53.4414497,1029.94065,52.0482877,51.4391928,37.003815,36.7812397,,29.77718005,9.23942305,2,G01,,4.174624755
2019-02-18 04:00:00+00:00,127.5958046,28.5719085,40.5408767,,,,0,60.0341278,53.6273533,1029.030857,52.3484283,51.7320257,37.003815,37.1875,,26.61411376,9.225768,2,G01,,3.812694845
2019-02-18 04:10:00+00:00,65.16580995,28.8657679,40.5825572,,,,0,59.1791363,53.6359646,1029.03199,52.2603694,51.6275967,37.003815,37.5500057,342,14.45752731,9.23437945,2,G01,342,3.543829855
2019-02-18 04:20:00+00:00,153.8840513,29.3980039,40.6375014,,,,0,59.6254474,53.7899576,1029.76586,52.372472,51.7555014,37.0043745,37.881261,354,30.31579793,9.23168345,2,G01,354,4.110719855
2019-02-18 04:30:00+00:00,168.2797845,29.4949482,40.6912469,,,,0,60.6550815,54.1432469,1049.38257,52.9921279,52.364814,37.0146507,38.224994,351,35.02698766,9.4014144,2,G01,351,4.098559775
2019-02-18 04:40:00+00:00,123.8733374,29.7983327,40.7557168,,,,0,59.9994246,54.2101103,1036.48651,53.221345,52.5591479,37.0119703,38.637636,9.6,23.4019639,9.29169725,2,G01,9.6,3.84689983
