Date & Time,Active Power,Forecasted Power
8/6/2021 11:50,34.34,48.47
8/6/2021 12:00,42.77,44.2
8/6/2021 12:10,46.16,46.46
8/6/2021 12:20,49.02,47.89
8/6/2021 12:30,50.44,50.19
8/6/2021 12:40,49.24,58.31
8/6/2021 12:50,47.65,59.93
8/6/2021 13:00,50.88,62.39
8/6/2021 13:10,57.75,63.92
8/6/2021 13:20,56.99,63.3
8/6/2021 13:30,63.18,64.83
8/6/2021 13:40,64.06,65.24
8/6/2021 13:50,60.34,66.63
8/6/2021 14:00,61.7,68.0
8/6/2021 14:10,62.77,69.29
8/6/2021 14:20,57.18,70.72
8/6/2021 14:30,57.24,72.26
8/6/2021 14:40,55.85,73.6
8/6/2021 14:50,56.15,75.1
8/6/2021 15:00,55.49,76.68
8/6/2021 15:10,50.03,78.39
8/6/2021 15:20,47.94,79.95
8/6/2021 15:30,39.0,81.29
8/6/2021 15:40,34.31,82.65
8/6/2021 15:50,34.03,84.07
8/6/2021 16:00,34.46,85.37
8/6/2021 16:10,40.61,86.68
8/6/2021 16:20,45.38,87.84
8/6/2021 16:30,56.48,89.18
8/6/2021 16:40,61.34,90.64
8/6/2021 16:50,59.61,91.95
8/6/2021 17:00,70.95,93.04
8/6/2021 17:10,85.13,94.09
8/6/2021 17:20,91.66,95.08
8/6/2021 17:30,91.21,95.63
8/6/2021 17:40,96.72,96.5
8/6/2021 17:50,100.09,97.29
8/6/2021 18:00,100.18,97.96
8/6/2021 18:10,100.74,94.23
8/6/2021 18:20,101.39,99.25
8/6/2021 18:30,101.51,99.4
8/6/2021 18:40,101.61,101.42
8/6/2021 18:50,101.57,101.49
8/6/2021 19:00,100.01,101.92
8/6/2021 19:10,98.3,101.97
8/6/2021 19:20,101.66,102.03
8/6/2021 19:30,101.43,102.08
8/6/2021 19:40,100.89,99.47
8/6/2021 19:50,99.82,99.62
8/6/2021 20:00,99.69,102.15
8/6/2021 20:10,100.51,102.2
8/6/2021 20:20,100.95,101.0
8/6/2021 20:30,101.07,101.1
8/6/2021 20:40,99.97,101.24
8/6/2021 20:50,95.98,101.32
8/6/2021 21:00,94.45,101.8
8/6/2021 21:10,95.0,101.86
8/6/2021 21:20,95.82,101.26
8/6/2021 21:30,92.07,101.34
8/6/2021 21:40,88.01,98.32
8/6/2021 21:50,85.21,98.51
8/6/2021 22:00,75.91,97.91
8/6/2021 22:10,76.42,98.11
8/6/2021 22:20,81.62,91.7
8/6/2021 22:30,84.21,92.12
8/6/2021 22:40,82.84,83.3
8/6/2021 22:50,81.43,83.93
8/6/2021 23:00,80.1,88.83
8/6/2021 23:10,72.1,89.27
8/6/2021 23:20,64.15,87.25
8/6/2021 23:30,66.66,87.73
8/6/2021 23:40,71.09,87.85
8/6/2021 23:50,71.97,87.91
7/8/2021,72.38,76.76
8/7/2021 0:10,80.1,77.16
8/7/2021 0:20,81.7,77.54
8/7/2021 0:30,86.33,77.9
8/7/2021 0:40,88.47,83.05
8/7/2021 0:50,84.7,83.44
8/7/2021 1:00,78.66,87.29
8/7/2021 1:10,75.86,87.5
8/7/2021 1:20,78.8,89.43
8/7/2021 1:30,74.91,89.54
8/7/2021 1:40,67.29,82.65
8/7/2021 1:50,64.64,83.28
8/7/2021 2:00,65.15,83.93
8/7/2021 2:10,59.31,84.58
8/7/2021 2:20,55.03,80.84
8/7/2021 2:30,54.57,81.66
8/7/2021 2:40,61.12,73.06
8/7/2021 2:50,69.59,72.86
8/7/2021 3:00,71.75,62.1
8/7/2021 3:10,70.51,62.22
8/7/2021 3:20,73.87,62.07
8/7/2021 3:30,79.6,61.76
8/7/2021 3:40,80.49,71.93
8/7/2021 3:50,83.69,70.44
8/7/2021 4:00,91.64,68.7
8/7/2021 4:10,87.52,68.4
8/7/2021 4:20,83.04,66.16
8/7/2021 4:30,85.15,63.63
8/7/2021 4:40,77.06,70.02
8/7/2021 4:50,67.32,69.34
8/7/2021 5:00,59.13,68.6
8/7/2021 5:10,48.3,67.8
8/7/2021 5:20,43.56,67.11
8/7/2021 5:30,47.91,66.34
8/7/2021 5:40,55.91,65.64
8/7/2021 5:50,61.01,66.11
8/7/2021 6:00,65.02,54.21
8/7/2021 6:10,64.45,55.17
8/7/2021 6:20,64.35,63.1
8/7/2021 6:30,60.55,63.81
8/7/2021 6:40,58.39,66.22
8/7/2021 6:50,57.12,64.94
8/7/2021 7:00,61.44,63.03
8/7/2021 7:10,54.78,61.37
8/7/2021 7:20,47.67,56.79
8/7/2021 7:30,48.19,54.89
8/7/2021 7:40,46.89,55.82
8/7/2021 7:50,38.4,54.23
8/7/2021 8:00,34.36,52.48
8/7/2021 8:10,36.34,50.6
8/7/2021 8:20,37.67,48.49
8/7/2021 8:30,39.01,46.11
8/7/2021 8:40,36.12,45.74
8/7/2021 8:50,27.91,45.35
8/7/2021 9:00,24.38,33.87
8/7/2021 9:10,24.17,33.6
8/7/2021 9:20,23.93,33.91
8/7/2021 9:30,24.32,33.66
8/7/2021 9:40,27.13,24.62
8/7/2021 9:50,25.72,23.98
8/7/2021 10:00,23.8,22.87
8/7/2021 10:10,20.34,22.1
8/7/2021 10:20,18.52,22.29
8/7/2021 10:30,20.4,21.4
8/7/2021 10:40,23.58,19.18
8/7/2021 10:50,25.53,18.92
8/7/2021 11:00,27.94,16.42
8/7/2021 11:10,29.47,16.25
8/7/2021 11:20,30.41,21.77
8/7/2021 11:30,31.48,21.38
8/7/2021 11:40,34.11,23.71
8/7/2021 11:50,37.83,23.46
8/7/2021 12:00,44.44,27.38
8/7/2021 12:10,46.03,26.98
8/7/2021 12:20,37.19,26.66
8/7/2021 12:30,28.17,28.58
8/7/2021 12:40,24.23,39.43
8/7/2021 12:50,23.02,38.82
8/7/2021 13:00,19.46,28.28
8/7/2021 13:10,18.97,28.2
8/7/2021 13:20,20.18,23.45
8/7/2021 13:30,19.1,23.64
8/7/2021 13:40,15.04,20.27
8/7/2021 13:50,8.26,20.97
8/7/2021 14:00,5.24,22.32
8/7/2021 14:10,8.23,23.12
8/7/2021 14:20,10.18,14.07
8/7/2021 14:30,12.84,15.32
8/7/2021 14:40,15.33,13.02
8/7/2021 14:50,17.25,13.64
8/7/2021 15:00,18.26,17.63
8/7/2021 15:10,16.29,18.36
8/7/2021 15:20,14.12,20.32
8/7/2021 15:30,11.38,20.63
8/7/2021 15:40,9.98,20.94
8/7/2021 15:50,8.77,21.94
8/7/2021 16:00,8.61,20.7
8/7/2021 16:10,8.19,21.84
8/7/2021 16:20,12.06,17.65
8/7/2021 16:30,15.74,19.02
8/7/2021 16:40,15.27,19.2
8/7/2021 16:50,14.67,21.79
8/7/2021 17:00,19.68,24.3
8/7/2021 17:10,22.32,27.05
8/7/2021 17:20,30.83,27.22
8/7/2021 17:30,34.86,30.23
8/7/2021 17:40,46.44,34.47
8/7/2021 17:50,45.54,36.13
8/7/2021 18:00,45.96,44.68
8/7/2021 18:10,44.99,46.09
8/7/2021 18:20,50.03,54.42
8/7/2021 18:30,57.23,55.47
8/7/2021 18:40,54.23,53.62
8/7/2021 18:50,51.7,54.34
8/7/2021 19:00,63.94,61.51
8/7/2021 19:10,68.89,61.95
8/7/2021 19:20,69.11,58.46
8/7/2021 19:30,65.74,58.94
8/7/2021 19:40,66.94,69.32
8/7/2021 19:50,73.49,69.13
8/7/2021 20:00,88.41,68.12
8/7/2021 20:10,93.09,67.84
8/7/2021 20:20,90.57,72.08
8/7/2021 20:30,93.85,71.57
8/7/2021 20:40,96.5,82.15
8/7/2021 20:50,89.83,81.59
8/7/2021 21:00,84.85,86.31
8/7/2021 21:10,84.87,85.6
8/7/2021 21:20,83.92,85.97
8/7/2021 21:30,82.77,85.2
8/7/2021 21:40,83.37,80.63
8/7/2021 21:50,86.22,79.88
8/7/2021 22:00,89.15,78.56
8/7/2021 22:10,87.95,77.78
8/7/2021 22:20,80.8,78.53
8/7/2021 22:30,76.9,77.66
8/7/2021 22:40,72.58,82.22
8/7/2021 22:50,66.99,81.19
8/7/2021 23:00,60.34,75.78
8/7/2021 23:10,59.77,74.94
8/7/2021 23:20,62.54,68.4
8/7/2021 23:30,61.65,67.75
8/7/2021 23:40,57.51,59.04
8/7/2021 23:50,51.83,58.09
8/8/2021,44.6,59.8
8/8/2021 0:10,44.04,58.63
8/8/2021 0:20,39.21,50.59
8/8/2021 0:30,35.94,49.58
8/8/2021 0:40,34.64,43.82
8/8/2021 0:50,35.31,43.74
8/8/2021 1:00,33.88,36.79
8/8/2021 1:10,40.38,36.97
8/8/2021 1:20,48.63,35.87
8/8/2021 1:30,58.55,36.07
8/8/2021 1:40,63.61,36.28
8/8/2021 1:50,62.32,36.22
8/8/2021 2:00,59.7,45.51
8/8/2021 2:10,59.41,45.05
8/8/2021 2:20,61.53,57.02
8/8/2021 2:30,60.89,56.09
8/8/2021 2:40,54.67,53.65
8/8/2021 2:50,52.57,52.69
8/8/2021 3:00,49.44,54.51
8/8/2021 3:10,48.15,53.44
8/8/2021 3:20,48.14,47.59
8/8/2021 3:30,52.4,46.69
8/8/2021 3:40,51.94,43.71
8/8/2021 3:50,56.16,42.73
8/8/2021 4:00,67.0,42.31
8/8/2021 4:10,74.15,41.24
8/8/2021 4:20,81.01,43.72
8/8/2021 4:30,83.04,43.72
8/8/2021 4:40,85.84,43.72
8/8/2021 4:50,87.53,43.72
8/8/2021 5:00,85.33,43.72
8/8/2021 5:10,83.65,43.72
8/8/2021 5:20,87.19,43.72
8/8/2021 5:30,89.47,43.72
8/8/2021 5:40,88.96,43.72
8/8/2021 5:50,81.96,43.72
8/8/2021 6:00,69.49,43.72
8/8/2021 6:10,64.14,43.72
8/8/2021 6:20,56.44,43.72
8/8/2021 6:30,55.18,43.72
8/8/2021 6:40,57.95,43.72
8/8/2021 6:50,59.69,43.72
8/8/2021 7:00,61.53,43.72
8/8/2021 7:10,52.89,43.72
8/8/2021 7:20,43.28,43.72
8/8/2021 7:30,38.73,43.72
8/8/2021 7:40,40.18,43.72
8/8/2021 7:50,47.34,43.72
8/8/2021 8:00,51.97,43.72
8/8/2021 8:10,52.73,43.72
8/8/2021 8:20,51.56,43.72
8/8/2021 8:30,53.36,43.72
8/8/2021 8:40,49.27,43.72
8/8/2021 8:50,39.01,43.72
8/8/2021 9:00,38.31,43.72
8/8/2021 9:10,38.37,43.72
8/8/2021 9:20,36.12,43.72
8/8/2021 9:30,36.96,43.72
8/8/2021 9:40,37.53,43.72
8/8/2021 9:50,42.21,43.72
8/8/2021 10:00,45.06,43.72
8/8/2021 10:10,44.3,43.72
8/8/2021 10:20,44.54,43.72
8/8/2021 10:30,44.19,43.72
8/8/2021 10:40,37.2,43.72
8/8/2021 10:50,30.23,43.72
8/8/2021 11:00,27.88,43.72
8/8/2021 11:10,31.09,43.72
8/8/2021 11:20,34.58,43.72
8/8/2021 11:30,41.27,43.72
8/8/2021 11:40,55.24,43.72
8/8/2021 11:50,58.97,43.72
8/8/2021 12:00,62.69,43.72
8/8/2021 12:10,66.72,43.72
8/8/2021 12:20,60.19,43.72
8/8/2021 12:30,52.13,43.72
8/8/2021 12:40,43.73,43.72
8/8/2021 12:50,51.18,43.72
8/8/2021 13:00,57.99,43.72
8/8/2021 13:10,64.63,43.72
8/8/2021 13:20,66.52,43.72
8/8/2021 13:30,66.53,43.72
8/8/2021 13:40,56.52,43.72
8/8/2021 13:50,45.7,43.72
8/8/2021 14:00,41.98,43.72
8/8/2021 14:10,42.57,43.72
8/8/2021 14:20,49.51,43.72
8/8/2021 14:30,50.94,43.72
8/8/2021 14:40,49.93,43.72
8/8/2021 14:50,47.86,43.72
8/8/2021 15:00,49.97,43.72
8/8/2021 15:10,55.08,43.72
8/8/2021 15:20,64.17,43.72
8/8/2021 15:30,72.06,43.72
8/8/2021 15:40,76.26,43.72
8/8/2021 15:50,77.23,43.72
8/8/2021 16:00,81.44,43.72
8/8/2021 16:10,82.91,43.72
8/8/2021 16:20,92.86,43.72
8/8/2021 16:30,89.36,43.72
8/8/2021 16:40,89.75,43.72
8/8/2021 16:50,86.6,43.72
8/8/2021 17:00,90.31,43.72
8/8/2021 17:10,94.42,43.72
8/8/2021 17:20,96.08,43.72
8/8/2021 17:30,94.52,43.72
8/8/2021 17:40,94.6,43.72
8/8/2021 17:50,98.24,43.72
8/8/2021 18:00,98.9,43.72
8/8/2021 18:10,98.46,43.72
8/8/2021 18:20,98.96,43.72
8/8/2021 18:30,100.62,43.72
8/8/2021 18:40,101.15,43.72
8/8/2021 18:50,101.22,43.72
8/8/2021 19:00,101.23,43.72
8/8/2021 19:10,99.08,43.72
8/8/2021 19:20,98.06,43.72
8/8/2021 19:30,99.99,43.72
8/8/2021 19:40,100.68,43.72
8/8/2021 19:50,101.55,43.72
8/8/2021 20:00,101.55,43.72
8/8/2021 20:10,101.78,43.72
8/8/2021 20:20,102.36,43.72
8/8/2021 20:30,102.52,43.72
8/8/2021 20:40,102.71,43.72
8/8/2021 20:50,102.4,43.72
8/8/2021 21:00,102.14,43.72
8/8/2021 21:10,101.89,43.72
8/8/2021 21:20,101.73,43.72
8/8/2021 21:30,101.79,43.72
8/8/2021 21:40,102.14,43.72
8/8/2021 21:50,102.42,43.72
8/8/2021 22:00,102.7,43.72
8/8/2021 22:10,102.77,43.72
8/8/2021 22:20,102.69,43.72
8/8/2021 22:30,102.74,43.72
8/8/2021 22:40,102.8,43.72
8/8/2021 22:50,102.79,43.72
8/8/2021 23:00,102.56,43.72
8/8/2021 23:10,102.33,43.72
8/8/2021 23:20,102.11,43.72
8/8/2021 23:30,102.41,43.72
8/8/2021 23:40,102.47,43.72
8/8/2021 23:50,102.48,43.72
9/8/2021,102.49,43.72
8/9/2021 0:10,102.46,43.72
8/9/2021 0:20,102.34,43.72
8/9/2021 0:30,102.36,43.72
8/9/2021 0:40,102.28,43.72
8/9/2021 0:50,102.26,43.72
8/9/2021 1:00,102.17,43.72
8/9/2021 1:10,102.38,43.72
8/9/2021 1:20,102.4,43.72
8/9/2021 1:30,102.58,43.72
8/9/2021 1:40,102.66,43.72
8/9/2021 1:50,102.62,43.72
8/9/2021 2:00,102.59,43.72
8/9/2021 2:10,102.27,43.72
8/9/2021 2:20,102.02,43.72
8/9/2021 2:30,102.0,43.72
8/9/2021 2:40,101.82,43.72
8/9/2021 2:50,101.64,43.72
8/9/2021 3:00,101.56,43.72
8/9/2021 3:10,101.49,43.72
8/9/2021 3:20,101.35,43.72
8/9/2021 3:30,101.31,43.72
8/9/2021 3:40,101.39,43.72
8/9/2021 3:50,101.59,43.72
8/9/2021 4:00,101.61,43.72
8/9/2021 4:10,101.61,43.72
8/9/2021 4:20,101.52,43.72
8/9/2021 4:30,101.42,43.72
8/9/2021 4:40,101.19,43.72
8/9/2021 4:50,100.65,43.72
8/9/2021 5:00,99.39,43.72
8/9/2021 5:10,97.97,43.72
8/9/2021 5:20,97.47,43.72
8/9/2021 5:30,99.21,43.72
8/9/2021 5:40,99.36,43.72
8/9/2021 5:50,98.68,43.72
8/9/2021 6:00,97.8,43.72
8/9/2021 6:10,96.87,43.72
8/9/2021 6:20,94.74,43.72
8/9/2021 6:30,92.88,43.72
8/9/2021 6:40,87.06,43.72
8/9/2021 6:50,84.62,43.72
8/9/2021 7:00,84.35,43.72
8/9/2021 7:10,76.36,43.72
8/9/2021 7:20,74.08,43.72
8/9/2021 7:30,73.3,43.72
8/9/2021 7:40,74.57,43.72
8/9/2021 7:50,81.16,43.72
8/9/2021 8:00,86.55,43.72
8/9/2021 8:10,90.27,43.72
8/9/2021 8:20,92.32,43.72
8/9/2021 8:30,92.35,43.72
8/9/2021 8:40,91.12,43.72
8/9/2021 8:50,95.72,43.72
8/9/2021 9:00,98.03,43.72
8/9/2021 9:10,100.07,43.72
8/9/2021 9:20,100.81,43.72
8/9/2021 9:30,100.5,43.72
8/9/2021 9:40,100.66,43.72
8/9/2021 9:50,100.48,43.72
8/9/2021 10:00,100.07,43.72
8/9/2021 10:10,99.05,43.72
8/9/2021 10:20,97.05,43.72
8/9/2021 10:30,95.49,43.72
8/9/2021 10:40,95.43,43.72
8/9/2021 10:50,97.48,43.72
8/9/2021 11:00,97.58,43.72
8/9/2021 11:10,97.62,43.72
8/9/2021 11:20,96.87,43.72
8/9/2021 11:30,93.46,43.72
8/9/2021 11:40,90.19,43.72
8/9/2021 11:50,92.09,43.72
8/9/2021 12:00,89.46,43.72
8/9/2021 12:10,86.64,43.72
8/9/2021 12:20,84.31,43.72
8/9/2021 12:30,89.22,43.72
8/9/2021 12:40,94.91,43.72
8/9/2021 12:50,98.57,43.72
8/9/2021 13:00,100.46,43.72
8/9/2021 13:10,100.57,43.72
8/9/2021 13:20,100.41,43.72
8/9/2021 13:30,99.9,43.72
8/9/2021 13:40,100.69,43.72
8/9/2021 13:50,100.99,43.72
8/9/2021 14:00,100.9,43.72
8/9/2021 14:10,100.49,43.72
8/9/2021 14:20,93.83,43.72
8/9/2021 14:30,90.22,43.72
8/9/2021 14:40,78.55,43.72
8/9/2021 14:50,76.57,43.72
8/9/2021 15:00,97.31,43.72
8/9/2021 15:10,100.86,43.72
8/9/2021 15:20,100.86,43.72
8/9/2021 15:30,100.6,43.72
8/9/2021 15:40,100.21,43.72
8/9/2021 15:50,100.21,43.72
8/9/2021 16:00,100.39,43.72
8/9/2021 16:10,100.95,43.72
8/9/2021 16:20,101.16,43.72
8/9/2021 16:30,101.17,43.72
8/9/2021 16:40,101.28,43.72
8/9/2021 16:50,101.36,101.23
8/9/2021 17:00,101.32,101.31
8/9/2021 17:10,101.36,101.82
8/9/2021 17:20,101.53,101.89
8/9/2021 17:30,101.67,101.82
8/9/2021 17:40,101.98,101.89
8/9/2021 17:50,102.39,102.05
8/9/2021 18:00,102.5,102.11
8/9/2021 18:10,100.65,102.43
8/9/2021 18:20,101.72,102.47
8/9/2021 18:30,102.67,102.74
8/9/2021 18:40,102.84,102.77
8/9/2021 18:50,103.03,102.14
8/9/2021 19:00,103.23,102.19
8/9/2021 19:10,103.33,102.24
8/9/2021 19:20,103.26,102.28
8/9/2021 19:30,103.17,102.33
8/9/2021 19:40,103.11,103.28
8/9/2021 19:50,103.11,103.39
8/9/2021 20:00,103.09,103.39
8/9/2021 20:10,103.02,103.21
8/9/2021 20:20,103.02,103.22
8/9/2021 20:30,102.97,103.19
8/9/2021 20:40,102.91,103.2
8/9/2021 20:50,102.85,103.13
8/9/2021 21:00,102.78,103.15
8/9/2021 21:10,102.68,103.08
8/9/2021 21:20,102.68,103.1
8/9/2021 21:30,102.76,102.89
8/9/2021 21:40,102.77,102.92
8/9/2021 21:50,102.83,102.88
8/9/2021 22:00,102.99,102.9
8/9/2021 22:10,103.13,102.99
8/9/2021 22:20,103.12,103.01
8/9/2021 22:30,103.12,103.13
8/9/2021 22:40,103.07,103.14
8/9/2021 22:50,103.0,103.19
8/9/2021 23:00,103.02,103.23
8/9/2021 23:10,103.13,103.18
8/9/2021 23:20,103.07,103.18
8/9/2021 23:30,103.04,103.19
8/9/2021 23:40,103.01,103.22
8/9/2021 23:50,103.07,103.17
10/8/2021,102.99,103.18
8/10/2021 0:10,102.98,103.19
8/10/2021 0:20,103.05,103.17
8/10/2021 0:30,103.06,103.1
8/10/2021 0:40,103.11,103.11
8/10/2021 0:50,103.07,103.16
8/10/2021 1:00,102.96,103.16
8/10/2021 1:10,102.83,103.21
8/10/2021 1:20,102.71,103.22
8/10/2021 1:30,102.72,102.96
8/10/2021 1:40,102.77,102.99
8/10/2021 1:50,102.82,102.97
8/10/2021 2:00,102.81,102.92
8/10/2021 2:10,102.88,102.95
8/10/2021 2:20,102.92,102.98
8/10/2021 2:30,102.87,103.0
8/10/2021 2:40,102.85,102.99
8/10/2021 2:50,102.61,103.04
8/10/2021 3:00,102.19,103.05
8/10/2021 3:10,102.04,103.0
8/10/2021 3:20,101.95,103.02
8/10/2021 3:30,101.85,102.41
8/10/2021 3:40,101.87,102.45
8/10/2021 3:50,101.74,102.3
8/10/2021 4:00,101.45,102.34
8/10/2021 4:10,101.12,102.08
8/10/2021 4:20,100.28,102.13
8/10/2021 4:30,100.07,101.71
8/10/2021 4:40,99.34,101.75
8/10/2021 4:50,98.29,101.37
8/10/2021 5:00,98.05,101.42
8/10/2021 5:10,94.92,100.89
8/10/2021 5:20,86.84,100.95
8/10/2021 5:30,75.94,100.58
8/10/2021 5:40,67.38,100.63
8/10/2021 5:50,58.07,82.74
8/10/2021 6:00,48.45,83.51
8/10/2021 6:10,41.5,76.39
8/10/2021 6:20,38.88,77.33
8/10/2021 6:30,42.46,54.48
8/10/2021 6:40,47.53,56.37
8/10/2021 6:50,49.28,52.86
8/10/2021 7:00,47.84,54.67
8/10/2021 7:10,46.06,58.9
8/10/2021 7:20,46.29,60.41
8/10/2021 7:30,49.74,60.39
8/10/2021 7:40,58.86,60.96
8/10/2021 7:50,67.47,58.71
8/10/2021 8:00,69.3,59.18
8/10/2021 8:10,65.24,67.09
8/10/2021 8:20,61.94,66.92
8/10/2021 8:30,52.59,71.58
8/10/2021 8:40,44.21,72.43
8/10/2021 8:50,34.8,66.66
8/10/2021 9:00,34.95,67.85
8/10/2021 9:10,37.29,56.77
8/10/2021 9:20,33.76,57.48
8/10/2021 9:30,31.47,48.2
8/10/2021 9:40,20.51,48.44
8/10/2021 9:50,20.14,44.09
8/10/2021 10:00,19.08,44.15
8/10/2021 10:10,18.6,31.43
8/10/2021 10:20,18.49,31.59
8/10/2021 10:30,17.24,29.61
8/10/2021 10:40,19.37,31.24
8/10/2021 10:50,19.2,32.59
8/10/2021 11:00,17.92,34.32
8/10/2021 11:10,16.82,35.9
8/10/2021 11:20,16.6,37.93
8/10/2021 11:30,14.1,38.04
8/10/2021 11:40,13.44,40.47
8/10/2021 11:50,13.61,38.59
8/10/2021 12:00,15.8,41.49
8/10/2021 12:10,22.21,42.89
8/10/2021 12:20,22.86,45.66
8/10/2021 12:30,16.39,38.6
8/10/2021 12:40,17.7,40.51
8/10/2021 12:50,20.91,41.43
8/10/2021 13:00,24.74,43.07
8/10/2021 13:10,29.8,35.92
8/10/2021 13:20,35.86,37.71
8/10/2021 13:30,35.59,39.13
8/10/2021 13:40,34.16,40.57
8/10/2021 13:50,29.88,47.23
8/10/2021 14:00,29.68,48.31
8/10/2021 14:10,26.04,40.72
8/10/2021 14:20,22.84,43.02
8/10/2021 14:30,27.29,38.68
8/10/2021 14:40,26.17,40.74
8/10/2021 14:50,30.3,35.46
8/10/2021 15:00,36.13,37.86
8/10/2021 15:10,39.26,38.75
8/10/2021 15:20,46.27,41.25
8/10/2021 15:30,51.52,47.93
8/10/2021 15:40,54.16,49.24
8/10/2021 15:50,58.91,57.89
8/10/2021 16:00,62.83,58.85
8/10/2021 16:10,71.67,61.18
8/10/2021 16:20,82.73,61.87
8/10/2021 16:30,90.91,72.97
8/10/2021 16:40,92.58,73.86
8/10/2021 16:50,92.53,83.82
8/10/2021 17:00,94.61,84.46
8/10/2021 17:10,94.75,91.96
8/10/2021 17:20,96.39,92.38
8/10/2021 17:30,94.63,94.51
8/10/2021 17:40,94.28,94.84
8/10/2021 17:50,97.92,95.18
8/10/2021 18:00,100.57,95.55
8/10/2021 18:10,100.91,95.82
8/10/2021 18:20,101.17,96.28
8/10/2021 18:30,101.38,98.45
8/10/2021 18:40,101.5,99.85
8/10/2021 18:50,101.4,101.06
8/10/2021 19:00,101.33,100.89
8/10/2021 19:10,101.37,100.69
8/10/2021 19:20,101.23,100.46
8/10/2021 19:30,101.33,100.2
8/10/2021 19:40,101.31,100.23
8/10/2021 19:50,101.4,100.27
8/10/2021 20:00,101.4,100.8
8/10/2021 20:10,101.33,100.81
8/10/2021 20:20,100.86,95.23
8/10/2021 20:30,100.73,95.35
8/10/2021 20:40,100.76,96.97
8/10/2021 20:50,100.66,97.24
8/10/2021 21:00,98.71,98.21
8/10/2021 21:10,97.78,98.56
8/10/2021 21:20,98.21,99.26
8/10/2021 21:30,98.82,99.88
8/10/2021 21:40,99.6,96.85
8/10/2021 21:50,98.65,95.92
8/10/2021 22:00,99.14,96.04
8/10/2021 22:10,99.94,94.87
8/10/2021 22:20,99.75,94.76
8/10/2021 22:30,100.29,93.43
8/10/2021 22:40,100.94,94.11
8/10/2021 22:50,101.2,92.8
8/10/2021 23:00,101.14,93.72
8/10/2021 23:10,100.79,94.44
8/10/2021 23:20,100.19,92.85
8/10/2021 23:30,99.24,92.46
8/10/2021 23:40,98.2,90.84
8/10/2021 23:50,99.04,89.24
11/8/2021,99.87,89.41
8/11/2021 0:10,98.87,87.68
8/11/2021 0:20,98.97,87.24
8/11/2021 0:30,95.83,85.46
8/11/2021 0:40,89.15,87.29
8/11/2021 0:50,83.72,85.14
8/11/2021 1:00,82.99,84.48
8/11/2021 1:10,86.1,82.29
8/11/2021 1:20,90.86,72.78
8/11/2021 1:30,89.09,70.79
8/11/2021 1:40,81.02,72.25
8/11/2021 1:50,83.39,71.16
8/11/2021 2:00,83.67,76.39
8/11/2021 2:10,85.25,70.66
8/11/2021 2:20,83.8,69.63
8/11/2021 2:30,81.06,68.75
8/11/2021 2:40,81.06,75.43
8/11/2021 2:50,83.98,72.95
8/11/2021 3:00,83.04,71.33
8/11/2021 3:10,82.34,74.15
8/11/2021 3:20,75.57,72.34
8/11/2021 3:30,71.88,69.96
8/11/2021 3:40,68.87,68.03
8/11/2021 3:50,63.16,63.79
8/11/2021 4:00,63.29,61.93
8/11/2021 4:10,63.82,60.09
8/11/2021 4:20,56.68,56.63
8/11/2021 4:30,48.38,54.37
8/11/2021 4:40,44.54,52.81
8/11/2021 4:50,42.52,42.07
8/11/2021 5:00,44.66,40.88
8/11/2021 5:10,43.38,37.82
8/11/2021 5:20,42.61,36.72
8/11/2021 5:30,41.28,37.46
8/11/2021 5:40,39.21,36.37
8/11/2021 5:50,39.18,35.32
8/11/2021 6:00,37.04,34.65
8/11/2021 6:10,37.73,33.66
8/11/2021 6:20,36.88,33.04
8/11/2021 6:30,34.86,31.7
8/11/2021 6:40,31.55,31.04
8/11/2021 6:50,31.93,29.73
8/11/2021 7:00,33.11,29.17
8/11/2021 7:10,32.25,28.55
8/11/2021 7:20,31.38,28.11
8/11/2021 7:30,36.66,28.08
8/11/2021 7:40,40.77,28.21
8/11/2021 7:50,39.68,29.4
8/11/2021 8:00,38.19,29.8
8/11/2021 8:10,39.24,30.37
8/11/2021 8:20,42.1,37.1
8/11/2021 8:30,37.36,37.52
8/11/2021 8:40,34.75,36.93
8/11/2021 8:50,34.57,38.02
8/11/2021 9:00,33.71,32.96
8/11/2021 9:10,35.43,32.72
8/11/2021 9:20,39.41,30.66
8/11/2021 9:30,41.42,30.59
8/11/2021 9:40,38.26,32.67
8/11/2021 9:50,37.64,37.95
8/11/2021 10:00,41.18,37.98
8/11/2021 10:10,46.56,35.99
8/11/2021 10:20,49.0,36.3
8/11/2021 10:30,50.16,36.76
8/11/2021 10:40,48.88,45.05
8/11/2021 10:50,44.73,45.28
8/11/2021 11:00,42.59,47.68
8/11/2021 11:10,41.85,48.01
8/11/2021 11:20,35.41,44.23
8/11/2021 11:30,32.73,44.59
8/11/2021 11:40,35.78,43.35
8/11/2021 11:50,42.95,36.53
8/11/2021 12:00,46.13,37.25
8/11/2021 12:10,48.34,37.96
8/11/2021 12:20,44.88,47.72
8/11/2021 12:30,35.89,48.08
8/11/2021 12:40,28.12,48.85
8/11/2021 12:50,24.95,36.62
8/11/2021 13:00,23.19,35.71
8/11/2021 13:10,21.46,27.61
8/11/2021 13:20,24.41,26.57
8/11/2021 13:30,24.28,21.64
8/11/2021 13:40,19.75,22.08
8/11/2021 13:50,21.67,22.6
8/11/2021 14:00,26.84,22.87
8/11/2021 14:10,28.88,23.47
8/11/2021 14:20,30.11,23.72
